"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00744692"	17009000	19151000	23179000	11845000	45342000	5386400	1821400	5711800	2359300	21845000	29318000	15159000	24153000	14773000	42067000	32763000	14685000	23919000	30257000	26610000	13546000	21867000	20913000	21833000	16786000	21953000	4602800	11509000	10445000	33442000	17593000	15828000	22145000	61865000	20608000	35487000	57075000	28066000	11111000	13821000	38284000	26955000	7285000	22879000	46384000	9741700	23312000	32935000	11225000	59827000	33441000	6706800	9573000	25065000	26582000	33038000	17583000	25107000	19728000
"IPI00744711"	5031500	2334700	9828300	4938000	4862800	3877600	2176500	6149800	8233800	931620	3029700	7113100	2972900	8190700	2536900	5534400	6428500	5051300	10033000	1831200	3590900	7183700	2346000	4158200	5948000	3797800	2641000	4413400	6206300	3904500	8723200	5296400	5912600	1430700	7519600	7453600	2265700	1142200	3972000	6262100	802030	3804200	8891900	2978600	3498200	6008800	8132400	3837600	1003400	5666600	5403900	199280	4309200	4801500	630600	9005500	4680500	8526200	7916000
"IPI00746165"	5954500	7996800	16530000	20646000	13682000	19214000	36822000	52737000	11306000	7410100	43203000	23550000	52057000	20640000	20314000	19030000	10958000	14490000	6671700	11511000	12819000	11720000	11074000	24605000	8500400	15539000	9747600	6493000	10409000	34221000	16187000	18298000	19660000	17659000	8313900	15659000	28646000	16620000	20444000	12612000	26980000	21934000	13211000	16391000	850280	20222000	15458000	14505000	9733200	7721300	23449000	37857000	5764400	476850	21564000	5129300	18308000	13990000	9513100
"IPI00747764"	1585700	1586500	2467500	712170	614460	849990	1555900	4024100	814490	3633600	3516600	1493400	2327900	2027300	1780100	1395300	1901500	1509000	982350	1664600	1767200	911120	1280300	1376500	213660	2052200	1390900	2233600	2296100	1568200	1936000	2889100	2180700	1610100	1688100	173410	981460	1662600	1901600	1529000	1955300	2070700	1503400	2075600	424380	1457500	2686800	2512200	2474900	2627300	2956500	2399900	1320900	585950	2758000	1363800	2702300	3421200	1131200
"IPI00296053"	7958200	14238000	29565000	4906700	13953000	6645100	5085900	6173200	13762000	5778000	7845800	16364000	8655200	7860700	7412000	7752000	11240000	7058300	4530400	4644300	9815800	7568400	9423400	6426700	7322500	5780500	5278100	11768000	8065000	6753000	12011000	16082000	6584200	8305600	6233700	2473400	8618300	4897200	4901300	15656000	5879300	7474300	9830400	3983100	14971000	5489300	10164000	7729300	6636800	805010	6010800	8573200	6231400	7741400	4396700	16723000	7906000	15405000	5397500
"IPI00783271"	186240000	83702000	133690000	43296000	90851000	50719000	63456000	86477000	108070000	77608000	85316000	133980000	89754000	86482000	37628000	71559000	113850000	100410000	96430000	53481000	65792000	148220000	80737000	103860000	111760000	57570000	154900000	188280000	101830000	76510000	96908000	71899000	22119000	62153000	137770000	157540000	66972000	62385000	195860000	146170000	46255000	119780000	165210000	131750000	69120000	122340000	155320000	78559000	37796000	100530000	80672000	79319000	131510000	160910000	55809000	158170000	73104000	124270000	116910000
"IPI00783641"	3905800	6353200	9403600	6281200	6027900	4645500	8969500	62156000	6088800	1483000	1403100	5339600	6387100	5775400	12489000	9805000	6420400	3993400	17618000	5332800	13013000	10575000	4916000	24745000	381270	5415700	1895000	784790	2993100	6227000	4234400	10641000	2972600	2051500	663860	6380800	17205000	2660000	12127000	3023500	8100500	15698000	3416100	2399500	14472000	4928500	5951400	6292300	1224800	4332600	11776000	4100200	974490	10262000	8846700	16745000	5121500	18896000	1929900
"IPI00783781"	10103000	6659300	6013400	1653800	3664900	3343400	3327200	10042000	7066300	816450	1490800	1355600	2042400	3299700	4045400	5720900	4243200	4878800	3771600	3857800	3766100	4139100	3030400	7057900	6080900	8468600	7824800	3479700	6384900	4105100	5747400	4246200	3112700	588460	9443900	5007600	4339400	2409600	8032300	6139600	3167900	4584400	7327200	8055600	7357500	7320200	4650100	4818000	5402300	7874400	9093400	3176100	4409000	1086800	4822800	6183500	4344600	4038900	10060000
"IPI00783982"	3226300	11248000	7967800	8617500	4691000	6784400	18406000	19432000	11213000	15252000	4560900	7144300	9626400	7285300	10578000	6457600	8127800	7726900	4893100	10380000	9099400	7904200	6700000	6581300	6962200	7599800	7132200	10658000	9049800	15751000	7796600	2599200	5592800	4731100	3762200	4836000	12237000	6966800	133870	2759000	14001000	5367200	2572300	11997000	10116000	6212900	5767200	7556000	9759700	13488000	178730	8483700	5120700	11255000	18935000	6140600	7457200	9551400	6643100
"IPI00784090"	11533000	16239000	17974000	12131000	29804000	15415000	5299300	14859000	5839700	13995000	24208000	13403000	16449000	27620000	9780400	18740000	13659000	12677000	8832400	12913000	13814000	18380000	10109000	17529000	18640000	10817000	13609000	23826000	10777000	11303000	13763000	16855000	21081000	18255000	18034000	8027100	11363000	19703000	20439000	7144400	14456000	15154000	6207900	31662000	5009800	9776300	20578000	15684000	9321600	19503000	16741000	16321000	9234800	12038000	30073000	13509000	17023000	21193000	16953000
"IPI00784154"	297490000	257110000	450510000	174540000	149290000	179450000	143430000	666210000	321850000	127700000	531920000	703280000	208860000	632590000	90504000	150690000	209590000	228360000	263970000	258280000	193050000	216200000	242120000	124020000	333980000	228340000	256690000	399970000	242450000	147580000	260040000	267310000	266040000	132590000	279660000	181370000	238230000	121110000	301990000	270320000	223530000	426010000	454950000	264710000	55164000	361930000	357770000	354910000	147550000	280010000	179140000	225430000	256940000	313920000	80652000	461280000	154970000	344730000	361020000
"IPI00784366"	12796000	7956300	10596000	5644100	8720000	9166300	10682000	24608000	9265600	11987000	6936600	8577700	18031000	10120000	8971600	11725000	10652000	7897800	9163700	10092000	11848000	8665300	10179000	10868000	5533600	7582500	7263900	6958200	8426100	12709000	10862000	13887000	4758500	4604800	1724300	8915300	10553000	5860000	87518	5163400	12082000	8138000	5795400	9311200	389180	7062600	9048800	16868000	12110000	6717800	1530200	10918000	7689300	8967100	12052000	7475200	10859000	11468000	8869400
"IPI00784161"	8147300	5519200	9398800	10490000	7276100	11427000	751190	4869700	8153500	9257800	12614000	9834500	6002800	3410800	3266900	4114000	6176500	4864100	6784100	4234700	4247700	9899000	4227300	7694500	15228000	5527100	7771600	6562100	7474500	6142000	11529000	12500000	12495000	17280000	7341000	3911600	3214800	7963600	11341000	9077500	6864100	3113800	6045600	6778400	4852700	5412900	7165700	5371900	8263000	7408400	8564900	7516900	7080200	4749400	1679900	9547600	6166800	4139200	7435400
"IPI00784614"	6087600	3567000	10803000	4569800	5403000	5314500	9179600	8397200	9805500	15976000	19900000	16743000	12640000	2132900	10033000	3130400	8906800	9393600	8566000	6555800	7458000	14620000	8071700	9880900	3984100	6547500	2930100	5283300	6612100	5823300	9173000	9149000	16158000	1125700	6205400	8306800	5526000	13744000	1793100	8389800	17977000	14126000	5832600	11650000	261150	11993000	6594200	11851000	2870400	4401700	14167000	15201000	5492800	5411500	1180100	5475700	8737700	13496000	5674200
"IPI00789605"	19021000	31185000	11957000	19519000	10735000	27258000	46561000	3103900	1107400	24040000	12987000	26379000	53307000	23108000	42779000	27921000	30169000	26088000	38369000	49464000	37774000	13869000	28707000	63813000	6156600	700630	23162000	37491000	27441000	49978000	12327000	17441000	13225000	24590000	13064000	14732000	40435000	31201000	18322000	40308000	55267000	33630000	36091000	19401000	19550000	69521000	20110000	6410300	36611000	19019000	28140000	33736000	18460000	10939000	68294000	21025000	54875000	21231000	26753000
"IPI00419237"	2666300	5389400	7550800	2694500	5941900	6353100	248020	14716000	5268700	2965900	10077000	6469600	5610700	1409400	2938600	5581200	3768300	5475600	2802500	6642300	2752500	3762500	4203500	6285800	2213900	6989000	6878300	2167300	3727600	7738900	4576700	6057200	8454900	8452800	4278300	1451700	3847700	4743700	6819200	6074600	4649600	5482000	4381900	6323100	24924000	2221700	5425000	4834600	5319200	10757000	4711000	12792000	4317500	6738100	7905200	4009300	3831400	13616000	4823900
"IPI00792677"	244410000	181040000	122540000	86019000	179310000	138500000	190740000	224130000	174480000	356520000	628860000	323880000	505960000	434530000	244580000	187690000	152060000	154230000	88817000	236120000	147040000	238280000	160810000	159990000	45796000	262030000	91400000	105070000	165560000	193950000	102390000	81796000	251540000	189250000	136470000	27465000	130410000	354600000	234590000	242470000	314200000	190940000	156050000	184240000	38699000	146820000	237090000	151210000	139120000	74783000	102030000	595900000	164720000	163170000	319370000	111870000	168060000	1.93e+08	1.55e+08
"IPI00793443"	7144400	26591000	33669000	2110300	12274000	17098000	29147000	43277000	19969000	13772000	11411000	13312000	26408000	30725000	20730000	13672000	27404000	29201000	14684000	24821000	17464000	19937000	13469000	24966000	11674000	9477100	23247000	6241200	8707900	39539000	8629000	8531100	3147300	21493000	10324000	7236400	19014000	28951000	21539000	12543000	24621000	30374000	12115000	27559000	517920	18958000	40380000	8576000	17745000	22801000	29573000	38830000	11992000	18106000	34518000	16394000	43447000	54168000	33765000
"IPI00798419"	2932200	3165600	1245800	1930400	720360	484400	5262600	9374000	12454000	1163800	3605900	3629200	2403100	3341400	1646500	4340900	2113000	946400	4002400	810170	4986600	4119100	1299200	4272100	1231300	224740	2546100	1451100	4991100	3034600	2834600	1982300	696940	3080400	2087200	4166600	1958500	558660	608390	3019400	461970	620740	1526400	383550	2159900	3190600	1610100	1826900	2130000	952090	1676400	1179900	4304000	2265400	2226200	4852100	1009000	571180	1982800
"IPI00843975"	8040000	21923000	15303000	3123500	25750000	21981000	37127000	26918000	14793000	18658000	6230800	6825500	40158000	17746000	17042000	1353000	67757000	23178000	40641000	18272000	22756000	4636900	46889000	46092000	38482000	12086000	42279000	18403000	1644500	25351000	3936700	26502000	33501000	15048000	19440000	40554000	12350000	18828000	14836000	9400800	62418000	40466000	6061200	143170000	2747600	43666000	28207000	29631000	10058000	21421000	16230000	14760000	9914400	10609000	40159000	18953000	94175000	29011000	22873000
"IPI00844215"	73914000	83231000	58676000	86560000	853760	25604000	89997000	98205000	174400000	18693000	19331000	121020000	81313000	2445000	25777000	50924000	33842000	52945000	23653000	125460000	35625000	89858000	115090000	26959000	49259000	94335000	45723000	54995000	62688000	120380000	1.06e+08	27051000	67559000	37308000	61641000	78581000	75994000	103040000	48709000	81813000	52550000	122690000	68251000	34578000	70021000	86707000	93594000	92547000	30601000	56411000	31544000	157450000	47656000	77943000	79632000	90612000	55657000	85589000	55769000
"IPI00848161"	24448000	20095000	12485000	17300000	19465000	19295000	24573000	18004000	12292000	12427000	29152000	25469000	20795000	23145000	11602000	11318000	16508000	16320000	12636000	11622000	16554000	9916500	22197000	15142000	3721800	7809600	4195200	15033000	10397000	12918000	10609000	20174000	12061000	15854000	11137000	4836300	11157000	17124000	13204000	15038000	13936000	15860000	11971000	15196000	25252000	15242000	23939000	13947000	15189000	2033700	3689300	22840000	12853000	21643000	9800300	16917000	17252000	21053000	8397500
"IPI00852685"	4611000	6508400	5032400	320430	23539000	742480	5158000	2669500	1741800	5879900	5284700	1088400	8905700	1288300	5628800	7200000	3956100	10898000	3951300	5746300	6220300	5611200	1304700	7774400	653640	7338100	2525900	8570300	2141100	9739100	1616000	336240	1038500	21417000	3303500	2847000	3903900	7994900	4361000	412430	2732800	4025300	1595900	6673100	157310	2192700	6462000	627290	50366	6896700	6225100	13773000	7733000	10375000	7336400	3384900	3983400	6951500	3817100
"IPI00854642"	6559900	6010800	3504800	165270	5207800	4156100	6077900	10211000	7344500	1158600	143370	2391500	4519800	14802	3190900	3561500	6162300	7338500	3327300	2876200	3551000	4952500	6518800	6935800	6653200	3174000	5031200	4628400	3502900	3792300	4913700	6577900	2239700	3774200	6971100	4688700	3136700	7160000	9266900	4688200	2277800	4215300	4206200	5363200	4762300	3452700	5353100	1690700	3438600	2897400	4675900	17029000	5922800	3727000	2687700	5968100	4538700	4466200	5308900
"IPI00855912"	4840600	4785800	4666700	5717600	7133600	6689700	4878800	13228000	4447000	3985100	7607800	7349700	4353700	8400400	5283900	4960800	12392000	4747300	4398100	4957600	4871300	6067300	4991600	5530600	7652500	5215400	6994000	4556100	3256200	2292500	5401300	4960200	4688800	2674900	5652000	4644700	1768700	4868600	7632100	3318400	2510000	5445500	5790100	3553800	210880	3034300	5414500	3149000	4738400	4525000	5221300	8487200	5601600	4761300	1605800	4380200	10004000	5049500	4144700
"IPI00856098"	12119000	26268000	4520200	89607000	2751500	34833000	9725100	16014000	13017000	6830600	21275000	53689000	21936000	3132500	99552000	30648000	15458000	15884000	49075000	17618000	20133000	30060000	39397000	2857200	18092000	20686000	20118000	38456000	43950000	18526000	52881000	31328000	24237000	6326600	17046000	46549000	47277000	4221300	14067000	43115000	21776000	11105000	8672900	11554000	8046600	9827200	23593000	27007000	139150000	29996000	33083000	56607	14552000	40352000	4314500	21924000	12060000	5237200	16220000
"IPI00872375"	1230800	12904000	162940	7520100	1158500	1276900	17725000	6303400	1177500	155180	324880	100250	10216000	7835700	2116000	1243900	1558100	20849000	5741000	28190000	21271000	343390	6637900	4389300	1890400	501700	6949300	6720700	933540	1218100	159720	5901600	3617400	2994500	2919200	3491200	7585500	747700	329750	92804	1603300	2983000	27523000	2457600	9242800	3288900	2187000	603160	6028200	1456900	3513800	604190	3204000	11125000	3896300	6493400	287090	909110	5479100
"IPI00873899"	3174400	3559700	2438900	1993800	8087000	3152700	1748200	2038400	838770	3149600	3607800	3901900	7030500	2258700	2132300	2656100	3828500	3704500	2382200	3123600	3388100	4391600	1562600	1681000	3150800	1787400	742050	1712700	1887100	2178200	3563900	3280400	1795500	4806500	1223100	2138300	1113000	3088600	1786500	3111600	1254900	1442700	748830	1117800	114120	2082400	4090200	1344400	3581600	4729500	2317800	2947600	5024400	2641900	3693000	1709500	4876200	2214800	3353200
"IPI00883857"	11977000	5033400	3487000	12591000	2228300	3602200	2679600	4669000	3794900	6580200	626920	7505700	4873500	4214600	7286400	3141700	5646100	5638600	7674300	2402700	8092900	4002500	6916700	2413500	12440000	3973500	9474400	8210300	22559000	3154500	8184500	13702000	2557200	8448500	1071600	23272000	2530400	2793400	2567100	25226000	4461900	5842000	8867100	5542800	25229000	6467600	5143000	5274200	13155000	23392000	3173500	1661900	5172800	6944700	7641200	10293000	4932100	3088400	4979600
"IPI00884105"	4360500	19999000	8390800	16854000	5419900	60627000	4139000	699270	3127200	21285000	9885300	54309000	6436500	13883000	9120300	8701800	3494100	17857000	28536000	10291000	6077200	12974000	18463000	5401600	7923500	3261200	7200300	24352000	11629000	10230000	27053000	5554000	1177200	55267000	5129900	4874100	13667000	2759100	1826300	21548000	10169000	13576000	23620000	5659000	11859000	16235000	6734700	21363000	43117000	4991200	3067100	4589400	4068200	26443000	8674500	5375100	6965200	7386600	7723400
"IPI00940000"	9035800	7988000	2204800	10226000	5287900	8046500	8593500	1057200	2768200	3869800	14552000	12853000	3835300	4540700	6948400	8012000	9555500	7400300	5603300	4695300	7465100	5353200	6435700	6776500	3343000	5705100	10505000	8798300	5357000	5244700	11801000	7876600	12131000	12302000	9838000	7955700	3111700	11315000	6886800	2344000	5483600	3914500	5667100	4199600	6496700	6700100	8499400	5694300	6355800	9115700	7002400	9510400	5209700	276010	4755700	2794400	4076600	4126300	8640700
"IPI00890837"	9796900	224180	2967600	1070100	2448400	1032300	515020	11246000	4125100	1669000	329480	889680	3923600	949800	1323800	4924400	2594000	3937400	4133600	1224800	6071000	1040900	3689100	2977900	8717800	3165300	4866500	517540	1934700	794930	2694300	3836400	1047900	9480800	2425700	1684300	285130	4165600	7315900	1747500	1115400	1588200	3740800	3585400	5831500	1640000	5503100	1924500	837680	7075500	4199200	4640300	4383800	5751000	4690200	3637700	1715900	962050	4411300
"IPI00893541"	3006900	6678100	3158800	7131900	1465700	5099600	17543000	10334000	2332500	3296500	3149600	11651000	2650200	4106800	8064200	3292800	3920800	4885900	4842900	5709700	12705000	3625900	4098800	3201000	3727900	6697900	9709100	6257800	5037400	4292600	4833500	6372400	6903600	5094200	2665000	653620	2976600	2152600	5335900	11334000	2899300	6118400	5263200	4300900	14178000	2848000	6245800	4850400	11847000	3207800	3378300	1677200	1587300	6729800	3889100	4239400	3033700	6429100	3120400
